Time,T1,T2,Q1,Q2
35.01,27.344,22.316,60.0,0.0
36.01,27.569,22.284,60.0,0.0
37.01,27.666,22.188,60.0,0.0
38.01,27.666,22.188,60.0,0.0
39.01,27.763,22.188,60.0,0.0
40.01,27.988,22.188,60.0,0.0
41.01,27.988,22.188,60.0,0.0
42.01,28.214,22.188,60.0,0.0
43.01,28.311,22.188,60.0,0.0
44.0,28.311,22.188,60.0,0.0
45.0,28.375,22.188,60.0,0.0
46.01,28.633,22.188,60.0,0.0
47.01,28.633,22.155,60.0,0.0
48.01,28.794,22.155,60.0,0.0
49.01,28.923,22.059,60.0,0.0
50.01,28.955,22.059,60.0,0.0
51.01,28.987,21.962,60.0,0.0
52.0,29.277,21.93,60.0,0.0
53.01,29.277,21.897,60.0,0.0
54.01,29.438,21.994,60.0,0.0
55.01,29.567,21.865,60.0,0.0
56.01,29.6,21.897,60.0,0.0
57.01,29.664,21.865,60.0,0.0
58.01,29.89,21.865,60.0,0.0
59.01,29.922,21.865,60.0,0.0
60.01,30.019,21.865,60.0,0.0
61.0,30.212,21.865,60.0,0.0
62.0,30.244,21.865,60.0,0.0
63.01,30.47,21.865,60.0,0.0
64.01,30.566,21.865,60.0,0.0
65.0,30.566,21.865,60.0,0.0
66.01,30.695,21.865,60.0,0.0
67.01,30.889,21.865,60.0,0.0
68.01,30.889,21.865,60.0,0.0
69.01,30.889,21.865,60.0,0.0
70.01,31.114,21.833,60.0,0.0
71.01,31.211,21.865,60.0,0.0
72.01,31.243,21.865,60.0,0.0
73.0,31.437,21.865,60.0,0.0
74.01,31.533,21.833,60.0,0.0
75.01,31.533,21.833,60.0,0.0
76.01,31.662,21.865,60.0,0.0
77.01,31.855,21.833,60.0,0.0
78.0,31.855,21.833,60.0,0.0
79.0,32.081,21.865,60.0,0.0
80.01,32.178,21.801,60.0,0.0
81.01,32.178,21.833,60.0,0.0
82.01,32.403,21.801,60.0,0.0
83.01,32.5,21.833,60.0,0.0
84.01,32.5,21.736,60.0,0.0
85.01,32.629,21.769,60.0,0.0
86.01,32.79,21.607,60.0,0.0
87.0,32.822,21.801,60.0,0.0
88.01,32.822,21.865,60.0,0.0
89.01,33.112,21.736,60.0,0.0
90.01,33.145,21.769,60.0,0.0
91.01,33.145,21.607,60.0,0.0
92.0,33.306,21.736,60.0,0.0
93.01,33.467,21.801,60.0,0.0
94.0,33.467,21.672,60.0,0.0
95.01,33.66,21.672,60.0,0.0
96.01,33.789,21.704,60.0,0.0
97.01,33.789,21.704,60.0,0.0
98.01,33.886,21.769,60.0,0.0
99.01,33.982,21.769,60.0,0.0
100.01,34.111,21.833,60.0,0.0
101.01,34.111,21.801,60.0,0.0
102.01,34.272,21.801,60.0,0.0
103.01,34.434,21.865,60.0,0.0
104.01,34.434,21.833,60.0,0.0
105.01,34.434,21.801,60.0,0.0
106.01,34.691,21.865,60.0,0.0
107.01,34.756,21.833,60.0,0.0
108.01,34.756,21.865,60.0,0.0
109.01,34.756,21.865,60.0,0.0
110.01,35.014,21.865,60.0,0.0
111.01,35.078,21.865,60.0,0.0
112.01,35.078,21.833,60.0,0.0
113.0,35.143,21.865,60.0,0.0
114.0,35.304,21.865,60.0,0.0
115.01,35.4,21.865,60.0,0.0
116.01,35.4,21.865,60.0,0.0
117.01,35.433,21.865,60.0,0.0
118.01,35.594,21.865,60.0,0.0
119.01,35.723,21.865,60.0,0.0
120.01,35.723,21.865,60.0,0.0
121.01,35.819,21.865,60.0,0.0
122.01,35.884,21.865,60.0,0.0
123.01,36.045,21.865,60.0,0.0
124.01,36.045,21.865,60.0,0.0
125.0,36.109,21.865,60.0,0.0
126.01,36.174,21.865,60.0,0.0
127.01,36.303,21.865,60.0,0.0
128.01,36.367,21.865,60.0,0.0
129.01,36.367,21.865,60.0,0.0
130.0,36.367,21.865,60.0,0.0
131.01,36.593,21.865,60.0,0.0
132.0,36.657,21.865,60.0,0.0
133.01,36.657,21.897,60.0,0.0
134.01,36.689,21.93,60.0,0.0
135.01,36.689,21.865,60.0,0.0
136.01,36.915,21.897,60.0,0.0
137.01,36.979,21.865,60.0,0.0
138.01,37.012,21.994,60.0,0.0
139.01,37.076,22.059,60.0,0.0
140.01,37.141,22.091,60.0,0.0
141.01,37.302,21.962,60.0,0.0
142.0,37.334,22.059,60.0,0.0
143.0,37.334,22.123,60.0,0.0
144.01,37.334,22.188,60.0,0.0
145.01,37.334,22.091,60.0,0.0
146.0,37.495,22.123,60.0,0.0
147.01,37.624,22.155,60.0,0.0
148.01,37.656,22.188,60.0,0.0
149.01,37.656,22.188,60.0,0.0
150.0,37.656,22.188,60.0,0.0
151.0,37.656,22.188,60.0,0.0
152.0,37.656,22.188,60.0,0.0
153.01,37.946,22.188,60.0,0.0
154.01,37.946,22.155,60.0,0.0
155.0,37.979,22.188,60.0,0.0
156.01,37.979,22.188,60.0,0.0
157.01,38.043,22.188,60.0,0.0
158.0,38.172,22.188,60.0,0.0
159.01,38.301,22.188,60.0,0.0
160.01,38.301,22.188,60.0,0.0
161.01,38.301,22.188,60.0,0.0
162.01,38.333,22.188,60.0,0.0
163.01,38.365,22.188,60.0,0.0
164.01,38.623,22.188,60.0,0.0
165.01,38.623,22.188,60.0,0.0
166.01,38.688,22.188,60.0,0.0
167.01,38.655,22.22,60.0,0.0
168.01,38.655,22.188,60.0,0.0
169.01,38.849,22.252,60.0,0.0
170.01,38.945,22.22,60.0,0.0
171.01,38.945,22.252,60.0,0.0
172.01,38.945,22.316,60.0,0.0
173.01,38.978,22.381,60.0,0.0
174.0,39.106,22.381,60.0,0.0
175.01,39.106,22.349,60.0,0.0
176.0,39.203,22.51,60.0,0.0
177.01,39.268,22.478,60.0,0.0
178.0,39.268,22.51,60.0,0.0
179.01,39.3,22.51,60.0,0.0
180.01,39.3,22.478,60.0,0.0
181.01,39.493,22.51,60.0,0.0
182.0,39.525,22.51,60.0,0.0
183.01,39.558,22.51,60.0,0.0
184.01,39.59,22.478,60.0,0.0
185.01,39.59,22.51,60.0,0.0
186.01,39.59,22.51,60.0,0.0
187.01,39.654,22.51,60.0,0.0
188.01,39.88,22.51,60.0,0.0
189.01,39.912,22.51,60.0,0.0
190.01,39.912,22.51,60.0,0.0
191.0,39.912,22.51,60.0,0.0
192.01,39.912,22.542,60.0,0.0
193.01,39.944,22.542,60.0,0.0
194.01,40.234,22.606,60.0,0.0
195.01,40.17,22.574,60.0,0.0
196.01,40.234,22.574,60.0,0.0
197.01,40.234,22.606,60.0,0.0
198.0,40.234,22.703,60.0,0.0
199.01,40.234,22.735,60.0,0.0
200.01,40.234,22.896,0.0,50.0
201.0,40.234,22.864,0.0,50.0
202.01,40.299,22.703,0.0,50.0
203.0,40.331,22.993,0.0,50.0
204.01,40.331,22.961,0.0,50.0
205.01,40.396,22.961,0.0,50.0
206.01,40.524,22.864,0.0,50.0
207.01,40.557,23.025,0.0,50.0
208.01,40.331,22.896,0.0,50.0
209.01,40.492,22.961,0.0,50.0
210.01,40.396,23.025,0.0,50.0
211.01,40.428,22.864,0.0,50.0
212.01,40.396,23.09,0.0,50.0
213.01,40.396,23.283,0.0,50.0
214.01,40.396,23.154,0.0,50.0
215.0,40.363,23.348,0.0,50.0
216.01,40.267,23.348,0.0,50.0
217.0,40.234,23.154,0.0,50.0
218.0,40.234,23.444,0.0,50.0
219.01,40.202,23.67,0.0,50.0
220.01,39.912,23.67,0.0,50.0
221.01,39.912,23.477,0.0,50.0
222.01,39.912,23.67,0.0,50.0
223.01,39.815,23.67,0.0,50.0
224.01,39.687,23.799,0.0,50.0
225.01,39.59,23.992,0.0,50.0
226.01,39.558,23.992,0.0,50.0
227.0,39.364,23.928,0.0,50.0
228.01,39.268,24.282,0.0,50.0
229.01,39.268,24.314,0.0,50.0
230.01,38.945,24.186,0.0,50.0
231.01,38.945,24.25,0.0,50.0
232.01,38.881,24.411,0.0,50.0
233.0,38.655,24.508,0.0,50.0
234.0,38.623,24.572,0.0,50.0
235.01,38.623,24.637,0.0,50.0
236.0,38.397,24.443,0.0,50.0
237.01,38.301,24.701,0.0,50.0
238.01,38.301,24.927,0.0,50.0
239.01,38.14,24.766,0.0,50.0
240.01,37.979,24.959,0.0,50.0
241.01,37.85,24.991,0.0,50.0
242.0,37.721,24.991,0.0,50.0
243.0,37.656,25.217,0.0,50.0
244.01,37.527,25.281,0.0,50.0
245.01,37.334,25.217,0.0,50.0
246.0,37.334,25.217,0.0,50.0
247.01,37.27,25.539,0.0,50.0
248.01,37.012,25.41,0.0,50.0
249.01,37.012,25.604,0.0,50.0
250.01,37.012,25.604,0.0,50.0
251.01,36.722,25.41,0.0,50.0
252.0,36.689,25.894,0.0,50.0
253.0,36.593,25.926,0.0,50.0
254.01,36.367,25.861,0.0,50.0
255.01,36.367,25.732,0.0,50.0
256.01,36.271,25.958,0.0,50.0
257.01,36.045,25.99,0.0,50.0
258.01,36.045,26.055,0.0,50.0
259.01,35.916,26.248,0.0,50.0
260.01,35.723,26.248,0.0,50.0
261.0,35.69,26.119,0.0,50.0
262.0,35.497,26.345,0.0,50.0
263.01,35.4,26.409,0.0,50.0
264.01,35.368,26.377,0.0,50.0
265.01,35.239,26.57,0.0,50.0
266.01,35.11,26.57,0.0,50.0
267.01,35.078,26.409,0.0,50.0
268.01,34.981,26.603,0.0,50.0
269.01,34.756,26.667,0.0,50.0
270.01,34.756,26.828,0.0,50.0
271.01,34.563,26.893,0.0,50.0
272.0,34.434,26.764,0.0,50.0
273.01,34.434,26.828,0.0,50.0
274.01,34.208,26.86,0.0,50.0
275.01,34.111,26.957,0.0,50.0
276.01,34.111,27.021,0.0,50.0
277.01,33.95,27.15,0.0,50.0
278.0,33.789,27.086,0.0,50.0
279.01,33.789,27.021,0.0,50.0
280.01,33.725,27.215,0.0,50.0
281.01,33.467,27.344,0.0,50.0
282.01,33.467,27.183,0.0,50.0
283.01,33.467,27.537,0.0,50.0
284.01,33.241,27.537,0.0,50.0
285.01,33.145,27.344,0.0,50.0
286.01,33.145,27.537,0.0,50.0
287.0,33.08,27.473,0.0,50.0
288.01,32.951,27.44,0.0,50.0
289.01,32.822,27.634,0.0,50.0
290.01,32.822,27.795,0.0,50.0
291.01,32.726,27.698,0.0,50.0
292.01,32.532,27.73,0.0,50.0
293.01,32.532,27.859,0.0,50.0
294.01,32.5,27.666,0.0,50.0
295.01,32.468,27.859,0.0,50.0
296.01,32.274,27.795,0.0,50.0
297.01,32.178,28.021,0.0,50.0
298.01,32.113,27.859,0.0,50.0
299.01,32.081,28.182,0.0,50.0
300.01,31.855,28.117,0.0,50.0
301.01,31.855,28.182,0.0,50.0
302.01,31.855,28.182,0.0,50.0
303.01,31.565,28.053,0.0,50.0
304.0,31.598,28.182,0.0,50.0
305.01,31.533,28.021,0.0,50.0
306.01,31.533,28.311,0.0,50.0
307.01,31.275,28.343,0.0,50.0
308.01,31.275,28.439,0.0,50.0
309.01,31.243,28.311,0.0,50.0
310.01,31.211,28.504,0.0,50.0
311.01,31.179,28.439,0.0,50.0
312.01,30.889,28.439,0.0,50.0
313.01,30.889,28.504,0.0,50.0
314.01,30.889,28.375,0.0,50.0
315.01,30.76,28.665,0.0,50.0
316.01,30.566,28.729,0.0,50.0
317.01,30.599,28.729,0.0,50.0
318.01,30.566,28.697,0.0,50.0
319.01,30.47,28.826,0.0,50.0
320.01,30.309,28.633,0.0,50.0
321.01,30.244,28.826,0.0,50.0
322.01,30.244,28.697,0.0,50.0
323.01,30.212,28.826,0.0,50.0
324.01,30.019,28.633,0.0,50.0
325.01,29.986,28.826,0.0,50.0
326.01,29.922,28.697,0.0,50.0
327.01,29.922,28.858,0.0,50.0
328.0,29.922,28.955,0.0,50.0
329.01,29.664,28.762,0.0,50.0
330.01,29.664,28.923,0.0,50.0
331.0,29.6,28.826,0.0,50.0
332.01,29.6,29.052,0.0,50.0
333.01,29.6,29.084,0.0,50.0
334.01,29.471,29.116,0.0,50.0
335.01,29.277,29.02,0.0,50.0
336.01,29.277,29.148,0.0,50.0
337.01,29.277,28.955,0.0,50.0
338.01,29.277,29.148,0.0,50.0
339.01,29.245,28.955,0.0,50.0
340.01,29.02,29.148,0.0,50.0
341.01,28.955,29.02,0.0,50.0
342.01,28.955,29.148,0.0,50.0
343.01,28.955,28.955,0.0,50.0
344.01,28.955,29.148,0.0,50.0
345.01,28.826,29.084,0.0,50.0
346.01,28.633,29.31,0.0,50.0
347.01,28.665,29.277,0.0,50.0
348.01,28.633,29.245,0.0,50.0
349.01,28.633,29.31,0.0,50.0
350.01,28.504,29.374,0.0,50.0
351.01,28.504,29.471,0.0,50.0
352.01,28.311,29.277,0.0,50.0
353.01,28.311,29.471,0.0,50.0
354.01,28.311,29.277,0.0,50.0
355.01,28.311,29.406,0.0,50.0
356.01,28.214,29.277,0.0,50.0
357.01,28.053,29.471,0.0,50.0
358.0,28.021,29.277,0.0,50.0
359.01,27.988,29.471,0.0,50.0
360.01,27.988,29.277,0.0,50.0
361.01,27.988,29.471,0.0,50.0
362.01,27.988,29.471,0.0,50.0
363.01,27.924,29.406,0.0,50.0
364.01,27.892,29.471,0.0,50.0
365.01,27.666,29.406,0.0,50.0
366.01,27.666,29.6,0.0,50.0
367.01,27.666,29.632,0.0,50.0
368.01,27.666,29.696,0.0,50.0
369.01,27.569,29.632,0.0,50.0
370.0,27.537,29.729,0.0,50.0
371.01,27.537,29.567,0.0,50.0
372.01,27.408,29.793,0.0,50.0
373.01,27.376,29.6,0.0,50.0
374.01,27.344,29.793,0.0,50.0
375.01,27.344,29.664,0.0,50.0
376.01,27.344,29.793,0.0,50.0
377.01,27.344,29.6,0.0,50.0
378.01,27.247,29.793,0.0,50.0
379.01,27.215,29.6,0.0,50.0
380.01,27.054,29.793,0.0,50.0
381.01,27.021,29.729,0.0,50.0
382.01,27.021,29.729,0.0,50.0
383.01,27.021,29.6,0.0,50.0
384.0,27.021,29.6,0.0,50.0
385.01,27.021,29.793,0.0,50.0
386.01,26.925,29.664,0.0,50.0
387.01,26.796,29.825,0.0,50.0
388.01,26.764,29.6,0.0,50.0
389.01,26.699,29.793,0.0,50.0
390.01,26.699,29.6,0.0,50.0
391.01,26.699,29.793,0.0,50.0
392.01,26.667,29.6,0.0,50.0
393.01,26.699,29.825,0.0,50.0
394.01,26.635,29.6,0.0,50.0
395.01,26.409,29.922,0.0,50.0
396.01,26.474,29.761,0.0,50.0
397.01,26.377,29.793,0.0,50.0
398.01,26.377,29.6,0.0,50.0
399.01,26.377,29.825,0.0,50.0
400.01,26.377,30.019,50.0,50.0
401.01,26.377,29.857,50.0,50.0
402.01,26.377,30.115,50.0,50.0
403.01,26.313,29.89,50.0,50.0
404.01,26.248,30.115,50.0,50.0
405.01,26.184,30.115,50.0,50.0
406.01,26.216,30.115,50.0,50.0
407.01,26.151,29.986,50.0,50.0
408.01,26.184,30.083,50.0,50.0
409.01,26.216,30.083,50.0,50.0
410.01,26.313,30.115,50.0,50.0
411.0,26.313,29.922,50.0,50.0
412.01,26.345,30.115,50.0,50.0
413.01,26.377,30.115,50.0,50.0
414.01,26.377,30.115,50.0,50.0
415.01,26.377,29.922,50.0,50.0
416.01,26.377,30.115,50.0,50.0
417.01,26.409,30.051,50.0,50.0
418.01,26.603,30.115,50.0,50.0
419.01,26.699,29.922,50.0,50.0
420.0,26.699,30.115,50.0,50.0
421.01,26.699,30.051,50.0,50.0
422.01,26.796,30.115,50.0,50.0
423.0,26.989,29.922,50.0,50.0
424.01,27.021,30.115,50.0,50.0
425.01,27.021,29.922,50.0,50.0
426.01,27.118,30.115,50.0,50.0
427.01,27.279,30.147,50.0,50.0
428.01,27.344,30.115,50.0,50.0
429.0,27.344,29.922,50.0,50.0
430.01,27.44,30.147,50.0,50.0
431.01,27.569,29.986,50.0,50.0
432.01,27.666,30.18,50.0,50.0
433.01,27.763,30.18,50.0,50.0
434.01,27.795,30.244,50.0,50.0
435.01,27.988,30.212,50.0,50.0
436.01,28.053,30.373,50.0,50.0
437.01,28.085,30.18,50.0,50.0
438.01,28.311,30.405,50.0,50.0
439.01,28.311,30.244,50.0,50.0
440.01,28.439,30.438,50.0,50.0
441.01,28.633,30.309,50.0,50.0
442.01,28.633,30.438,50.0,50.0
443.0,28.762,30.309,50.0,50.0
444.01,28.955,30.438,50.0,50.0
445.01,28.955,30.309,50.0,50.0
446.01,29.084,30.438,50.0,50.0
447.01,29.277,30.438,50.0,50.0
448.01,29.277,30.373,50.0,50.0
449.01,29.342,30.438,50.0,50.0
450.01,29.438,30.373,50.0,50.0
451.01,29.6,30.438,50.0,50.0
452.01,29.664,30.244,50.0,50.0
453.01,29.825,30.438,50.0,50.0
454.01,29.922,30.244,50.0,50.0
455.01,29.922,30.47,50.0,50.0
456.01,30.019,30.47,50.0,50.0
457.01,30.212,30.502,50.0,50.0
458.01,30.244,30.534,50.0,50.0
459.01,30.276,30.631,50.0,50.0
460.01,30.566,30.599,50.0,50.0
461.01,30.566,30.631,50.0,50.0
462.01,30.663,30.695,50.0,50.0
463.01,30.889,30.695,50.0,50.0
464.01,30.889,30.76,50.0,50.0
465.01,30.921,30.695,50.0,50.0
466.01,31.082,30.76,50.0,50.0
467.01,31.211,30.566,50.0,50.0
468.01,31.243,30.76,50.0,50.0
469.01,31.372,30.631,50.0,50.0
470.01,31.501,30.566,50.0,50.0
471.01,31.533,30.792,50.0,50.0
472.01,31.565,30.566,50.0,50.0
473.01,31.727,30.856,50.0,50.0
474.01,31.855,30.921,50.0,50.0
475.01,31.855,30.953,50.0,50.0
476.01,31.984,30.856,50.0,50.0
477.01,32.146,31.018,50.0,50.0
478.01,32.178,31.05,50.0,50.0
479.01,32.339,31.082,50.0,50.0
480.01,32.5,31.082,50.0,50.0
481.01,32.5,30.889,50.0,50.0
482.01,32.5,31.082,50.0,50.0
483.01,32.532,31.082,50.0,50.0
484.01,32.758,31.082,50.0,50.0
485.01,32.822,31.082,50.0,50.0
486.01,32.822,31.018,50.0,50.0
487.01,32.983,30.889,50.0,50.0
488.01,33.145,31.082,50.0,50.0
489.01,33.145,31.146,50.0,50.0
490.01,33.177,30.985,50.0,50.0
491.0,33.37,31.179,50.0,50.0
492.01,33.467,31.372,50.0,50.0
493.01,33.467,31.34,50.0,50.0
494.01,33.531,31.211,50.0,50.0
495.01,33.757,31.404,50.0,50.0
496.0,33.789,31.34,50.0,50.0
497.01,33.789,31.404,50.0,50.0
498.01,33.918,31.211,50.0,50.0
499.01,34.079,31.404,50.0,50.0
500.01,34.111,31.404,50.0,50.0
501.01,34.111,31.34,50.0,50.0
502.01,34.434,31.211,50.0,50.0
503.01,34.434,31.501,50.0,50.0
504.01,34.434,31.437,50.0,50.0
505.01,34.466,31.34,50.0,50.0
506.01,34.498,31.63,50.0,50.0
507.01,34.659,31.694,50.0,50.0
508.01,34.756,31.501,50.0,50.0
509.01,34.788,31.662,50.0,50.0
510.01,34.853,31.727,50.0,50.0
511.01,34.981,31.533,50.0,50.0
512.0,35.046,31.598,50.0,50.0
513.01,35.078,31.727,50.0,50.0
514.0,35.078,31.727,50.0,50.0
515.01,35.239,31.598,50.0,50.0
516.01,35.304,31.759,50.0,50.0
517.01,35.4,31.759,50.0,50.0
518.01,35.4,31.63,50.0,50.0
519.0,35.465,31.855,50.0,50.0
520.01,35.626,31.823,50.0,50.0
521.0,35.723,31.855,50.0,50.0
522.01,35.723,31.791,50.0,50.0
523.01,35.755,31.984,50.0,50.0
524.0,35.884,31.92,50.0,50.0
525.01,36.045,32.049,50.0,50.0
526.01,36.045,31.855,50.0,50.0
527.01,36.045,32.049,50.0,50.0
528.01,36.045,32.049,50.0,50.0
529.01,36.142,31.855,50.0,50.0
530.01,36.335,31.984,50.0,50.0
531.01,36.367,32.049,50.0,50.0
532.01,36.367,31.855,50.0,50.0
533.0,36.593,31.984,50.0,50.0
534.01,36.689,32.081,50.0,50.0
535.01,36.689,31.888,50.0,50.0
536.01,36.689,32.146,50.0,50.0
537.01,36.722,32.274,50.0,50.0
538.01,36.754,32.017,50.0,50.0
539.01,36.883,32.242,50.0,50.0
540.01,37.012,32.274,50.0,50.0
541.01,37.012,32.146,50.0,50.0
542.01,37.044,32.371,50.0,50.0
543.01,37.108,32.178,50.0,50.0
544.01,37.141,32.371,50.0,50.0
545.01,37.205,32.371,50.0,50.0
546.01,37.334,32.178,50.0,50.0
547.01,37.334,32.371,50.0,50.0
548.01,37.334,32.178,50.0,50.0
549.01,37.431,32.371,50.0,50.0
550.01,37.656,32.371,50.0,50.0
551.01,37.656,32.339,50.0,50.0
552.01,37.656,32.597,50.0,50.0
553.01,37.656,32.532,50.0,50.0
554.01,37.688,32.532,50.0,50.0
555.01,37.785,32.629,50.0,50.0
556.01,37.85,32.629,50.0,50.0
557.01,37.946,32.693,50.0,50.0
558.01,37.979,32.629,50.0,50.0
559.01,37.979,32.5,50.0,50.0
560.01,37.979,32.693,50.0,50.0
561.01,38.043,32.693,50.0,50.0
562.01,38.14,32.693,50.0,50.0
563.01,38.301,32.5,50.0,50.0
564.01,38.301,32.629,50.0,50.0
565.01,38.301,32.693,50.0,50.0
566.01,38.333,32.726,50.0,50.0
567.01,38.333,32.532,50.0,50.0
568.01,38.333,32.564,50.0,50.0
569.01,38.623,32.79,50.0,50.0
570.01,38.623,32.854,50.0,50.0
571.01,38.623,32.822,50.0,50.0
572.01,38.623,32.661,50.0,50.0
573.01,38.688,32.79,50.0,50.0
574.01,38.655,32.887,50.0,50.0
575.01,38.655,33.016,50.0,50.0
576.01,38.655,32.887,50.0,50.0
577.01,38.881,32.822,50.0,50.0
578.01,38.913,33.016,50.0,50.0
579.01,38.945,32.983,50.0,50.0
580.01,38.945,33.016,50.0,50.0
581.01,38.945,33.08,50.0,50.0
582.01,39.01,32.951,50.0,50.0
583.01,38.945,33.08,50.0,50.0
584.01,39.139,33.048,50.0,50.0
585.01,39.106,33.145,50.0,50.0
586.01,39.203,32.854,50.0,50.0
587.0,39.235,33.08,50.0,50.0
588.01,39.268,33.209,50.0,50.0
589.01,39.268,33.112,50.0,50.0
590.01,39.268,33.016,50.0,50.0
591.01,39.396,33.177,50.0,50.0
592.01,39.332,33.306,50.0,50.0
593.01,39.493,33.338,50.0,50.0
594.01,39.558,33.209,50.0,50.0
595.01,39.59,33.145,50.0,50.0
596.01,39.59,33.338,50.0,50.0
597.01,39.622,33.338,50.0,50.0
598.0,39.654,33.338,50.0,50.0
599.01,39.687,33.273,50.0,50.0
600.01,39.751,33.177,40.0,0.0
601.01,39.88,33.209,40.0,0.0
602.0,39.912,33.273,40.0,0.0
603.01,39.912,33.209,40.0,0.0
604.01,39.912,33.145,40.0,0.0
605.01,39.912,33.177,40.0,0.0
606.01,39.912,33.273,40.0,0.0
607.0,39.944,33.177,40.0,0.0
608.0,40.009,33.241,40.0,0.0
609.01,40.234,33.241,40.0,0.0
610.01,40.17,33.241,40.0,0.0
611.01,40.234,33.273,40.0,0.0
612.01,40.234,33.273,40.0,0.0
613.01,40.234,33.209,40.0,0.0
614.01,40.234,33.209,40.0,0.0
615.01,40.234,33.145,40.0,0.0
616.01,40.234,33.145,40.0,0.0
617.01,40.234,33.145,40.0,0.0
618.01,40.234,33.145,40.0,0.0
619.01,40.234,33.145,40.0,0.0
620.01,40.234,33.112,40.0,0.0
621.01,40.234,33.145,40.0,0.0
622.01,40.267,33.048,40.0,0.0
623.01,40.299,32.887,40.0,0.0
624.01,40.299,32.854,40.0,0.0
625.0,40.299,32.822,40.0,0.0
626.01,40.299,32.822,40.0,0.0
627.01,40.299,32.822,40.0,0.0
628.01,40.331,32.79,40.0,0.0
629.01,40.234,32.726,40.0,0.0
630.01,40.299,32.597,40.0,0.0
631.01,40.299,32.5,40.0,0.0
632.0,40.234,32.5,40.0,0.0
633.01,40.299,32.5,40.0,0.0
634.0,40.267,32.5,40.0,0.0
635.01,40.299,32.307,40.0,0.0
636.01,40.331,32.21,40.0,0.0
637.01,40.396,32.178,40.0,0.0
638.01,40.46,32.178,40.0,0.0
639.01,40.396,32.178,40.0,0.0
640.01,40.363,32.146,40.0,0.0
641.0,40.234,31.984,40.0,0.0
642.0,40.331,31.984,40.0,0.0
643.01,40.396,31.855,40.0,0.0
644.01,40.299,31.855,40.0,0.0
645.01,40.234,31.855,40.0,0.0
646.01,40.234,31.855,40.0,0.0
647.01,40.234,31.694,40.0,0.0
648.01,40.234,31.598,40.0,0.0
649.01,40.234,31.598,40.0,0.0
650.01,40.267,31.533,40.0,0.0
651.01,40.234,31.533,40.0,0.0
652.01,40.234,31.533,40.0,0.0
653.01,40.234,31.501,40.0,0.0
654.01,40.234,31.211,40.0,0.0
655.01,40.234,31.211,40.0,0.0
656.01,40.234,31.211,40.0,0.0
657.01,40.234,31.211,40.0,0.0
658.01,40.234,31.211,40.0,0.0
659.01,40.234,31.179,40.0,0.0
660.01,40.234,30.889,40.0,0.0
661.01,40.234,30.889,40.0,0.0
662.01,40.234,30.889,40.0,0.0
663.01,40.234,30.889,40.0,0.0
664.01,40.234,30.76,40.0,0.0
665.01,40.234,30.728,40.0,0.0
666.01,40.17,30.566,40.0,0.0
667.01,40.202,30.599,40.0,0.0
668.01,40.17,30.566,40.0,0.0
669.01,40.17,30.566,40.0,0.0
670.01,40.202,30.534,40.0,0.0
671.01,40.105,30.341,40.0,0.0
672.01,40.041,30.244,40.0,0.0
673.01,39.977,30.244,40.0,0.0
674.01,40.009,30.244,40.0,0.0
675.01,40.105,30.244,40.0,0.0
676.01,40.041,30.244,40.0,0.0
677.01,40.041,30.212,40.0,0.0
678.01,40.138,30.051,40.0,0.0
679.01,40.105,29.954,40.0,0.0
680.01,39.944,29.922,40.0,0.0
681.01,39.912,29.922,40.0,0.0
682.01,39.912,29.922,40.0,0.0
683.0,39.912,29.857,40.0,0.0
684.01,39.912,29.664,40.0,0.0
685.01,39.912,29.632,40.0,0.0
686.01,39.912,29.6,40.0,0.0
687.01,39.912,29.6,40.0,0.0
688.01,39.912,29.6,40.0,0.0
689.01,39.912,29.6,40.0,0.0
690.01,39.912,29.567,40.0,0.0
691.01,39.912,29.406,40.0,0.0
692.01,39.912,29.277,40.0,0.0
693.01,39.912,29.277,40.0,0.0
694.0,39.912,29.277,40.0,0.0
695.01,39.912,29.277,40.0,0.0
696.01,39.912,29.245,40.0,0.0
697.01,39.912,29.213,40.0,0.0
698.0,39.88,29.084,40.0,0.0
699.01,39.848,29.02,40.0,0.0
700.01,39.912,28.955,40.0,0.0
701.01,39.815,28.955,40.0,0.0
702.01,39.88,28.955,40.0,0.0
703.0,39.88,28.955,40.0,0.0
704.01,39.783,28.923,40.0,0.0
705.01,39.622,28.826,40.0,0.0
706.01,39.622,28.794,40.0,0.0
707.01,39.654,28.665,40.0,0.0
708.01,39.59,28.633,40.0,0.0
709.01,39.59,28.633,40.0,0.0
710.01,39.59,28.633,40.0,0.0
711.0,39.59,28.633,40.0,0.0
712.01,39.59,28.439,40.0,0.0
713.01,39.59,28.439,40.0,0.0
714.0,39.59,28.343,40.0,0.0
715.01,39.59,28.311,40.0,0.0
716.01,39.59,28.311,40.0,0.0
717.01,39.558,28.311,40.0,0.0
718.01,39.558,28.311,40.0,0.0
719.01,39.525,28.246,40.0,0.0
720.01,39.525,28.182,40.0,0.0
721.01,39.461,28.053,40.0,0.0
722.01,39.364,27.988,40.0,0.0
723.01,39.332,27.988,40.0,0.0
724.01,39.332,28.021,40.0,0.0
725.01,39.3,27.988,40.0,0.0
726.01,39.268,27.859,40.0,0.0
727.01,39.3,27.988,40.0,0.0
728.01,39.268,27.924,40.0,0.0
729.0,39.3,27.698,40.0,0.0
730.0,39.268,27.698,40.0,0.0
731.01,39.268,27.666,40.0,0.0
732.0,39.268,27.666,40.0,0.0
733.01,39.268,27.666,40.0,0.0
